HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.AeroL @CopyRight 赵子祯
Time	RtArea    	RtAeroCp  	RtAeroCq  	RtAeroCt  	
8.700000	12468.981589	0.232720	0.041855	0.360772	
8.750000	12468.981589	0.233740	0.042042	0.362504	
8.800000	12468.981589	0.234729	0.042204	0.364143	
8.850000	12468.981589	0.235625	0.042326	0.365640	
8.900000	12468.981589	0.236519	0.042428	0.367011	
8.950000	12468.981589	0.237473	0.042528	0.368306	
9.000000	12468.981589	0.238532	0.042647	0.369616	
9.050000	12468.981589	0.239731	0.042802	0.371044	
9.100000	12468.981589	0.241060	0.042997	0.372663	
9.150000	12468.981589	0.242469	0.043225	0.374477	
9.200000	12468.981589	0.243883	0.043471	0.376435	
9.250000	12468.981589	0.245260	0.043717	0.378443	
9.300000	12468.981589	0.246584	0.043951	0.380393	
9.350000	12468.981589	0.247872	0.044166	0.382198	
9.400000	12468.981589	0.249180	0.044366	0.383841	
9.450000	12468.981589	0.250579	0.044561	0.385370	
9.500000	12468.981589	0.252128	0.044767	0.386892	
9.550000	12468.981589	0.253824	0.044991	0.388513	
9.600000	12468.981589	0.255625	0.045236	0.390322	
9.650000	12468.981589	0.257465	0.045500	0.392361	
9.700000	12468.981589	0.259265	0.045773	0.394608	
9.750000	12468.981589	0.260971	0.046046	0.396990	
9.800000	12468.981589	0.262554	0.046310	0.399393	
9.850000	12468.981589	0.264050	0.046564	0.401721	
9.900000	12468.981589	0.265514	0.046808	0.403915	
9.950000	12468.981589	0.267011	0.047046	0.405947	
10.000000	12468.981589	0.268592	0.047285	0.407851	
10.050000	12468.981589	0.270279	0.047527	0.409683	
10.100000	12468.981589	0.272061	0.047778	0.411509	
10.150000	12468.981589	0.273905	0.048038	0.413393	
10.200000	12468.981589	0.275766	0.048308	0.415375	
10.250000	12468.981589	0.277606	0.048586	0.417474	
10.300000	12468.981589	0.279380	0.048867	0.419674	
10.350000	12468.981589	0.281058	0.049143	0.421937	
10.400000	12468.981589	0.282621	0.049403	0.424207	
10.450000	12468.981589	0.284064	0.049640	0.426429	
10.500000	12468.981589	0.285386	0.049845	0.428538	
10.550000	12468.981589	0.286578	0.050012	0.430476	
10.600000	12468.981589	0.287679	0.050148	0.432242	
10.650000	12468.981589	0.288754	0.050266	0.433880	
10.700000	12468.981589	0.289840	0.050382	0.435440	
10.750000	12468.981589	0.290983	0.050511	0.437005	
10.800000	12468.981589	0.292184	0.050660	0.438646	
10.850000	12468.981589	0.293415	0.050828	0.440393	
10.900000	12468.981589	0.294657	0.051012	0.442262	
10.950000	12468.981589	0.295862	0.051200	0.444204	
11.000000	12468.981589	0.297003	0.051379	0.446146	
11.050000	12468.981589	0.298082	0.051541	0.448015	
11.100000	12468.981589	0.299131	0.051685	0.449767	
11.150000	12468.981589	0.300188	0.051815	0.451388	
11.200000	12468.981589	0.301266	0.051932	0.452890	
11.250000	12468.981589	0.302412	0.052050	0.454363	
11.300000	12468.981589	0.303612	0.052173	0.455884	
11.350000	12468.981589	0.304829	0.052302	0.457510	
11.400000	12468.981589	0.306003	0.052433	0.459249	
11.450000	12468.981589	0.307083	0.052558	0.461076	
11.500000	12468.981589	0.308056	0.052676	0.462946	
11.550000	12468.981589	0.308938	0.052784	0.464797	
11.600000	12468.981589	0.309780	0.052885	0.466577	
11.650000	12468.981589	0.310650	0.052985	0.468261	
11.700000	12468.981589	0.311618	0.053089	0.469860	
11.750000	12468.981589	0.312737	0.053207	0.471419	
11.800000	12468.981589	0.314026	0.053342	0.472989	
11.850000	12468.981589	0.315482	0.053499	0.474628	
11.900000	12468.981589	0.317081	0.053680	0.476382	
11.950000	12468.981589	0.318786	0.053884	0.478282	
12.000000	12468.981589	0.320539	0.054106	0.480318	
12.050000	12468.981589	0.322301	0.054339	0.482477	
12.100000	12468.981589	0.324033	0.054576	0.484723	
12.150000	12468.981589	0.325701	0.054807	0.487002	
12.200000	12468.981589	0.327281	0.055021	0.489265	
12.250000	12468.981589	0.328767	0.055213	0.491469	
12.300000	12468.981589	0.330179	0.055383	0.493595	
12.350000	12468.981589	0.331545	0.055537	0.495640	
12.400000	12468.981589	0.332914	0.055683	0.497633	
12.450000	12468.981589	0.334326	0.055835	0.499609	
12.500000	12468.981589	0.335810	0.056001	0.501614	
12.550000	12468.981589	0.337374	0.056187	0.503687	
12.600000	12468.981589	0.339009	0.056394	0.505846	
12.650000	12468.981589	0.340687	0.056615	0.508080	
12.700000	12468.981589	0.342378	0.056843	0.510347	
12.750000	12468.981589	0.344054	0.057070	0.512598	
12.800000	12468.981589	0.345708	0.057289	0.514792	
12.850000	12468.981589	0.347348	0.057498	0.516906	
12.900000	12468.981589	0.348982	0.057698	0.518943	
12.950000	12468.981589	0.350620	0.057893	0.520936	
13.000000	12468.981589	0.352265	0.058085	0.522945	
13.050000	12468.981589	0.353885	0.058275	0.525015	
13.100000	12468.981589	0.355426	0.058458	0.527164	
13.150000	12468.981589	0.356845	0.058629	0.529392	
13.200000	12468.981589	0.358114	0.058784	0.531667	
13.250000	12468.981589	0.359225	0.058919	0.533934	
13.300000	12468.981589	0.360212	0.059035	0.536139	
13.350000	12468.981589	0.361122	0.059137	0.538234	
13.400000	12468.981589	0.362023	0.059229	0.540203	
13.450000	12468.981589	0.362971	0.059319	0.542052	
13.500000	12468.981589	0.363993	0.059411	0.543800	
13.550000	12468.981589	0.365112	0.059510	0.545493	
13.600000	12468.981589	0.366330	0.059622	0.547184	
13.650000	12468.981589	0.367625	0.059747	0.548913	
13.700000	12468.981589	0.368945	0.059880	0.550697	
13.750000	12468.981589	0.370271	0.060021	0.552554	
13.800000	12468.981589	0.371581	0.060166	0.554488	
13.850000	12468.981589	0.372840	0.060307	0.556482	
13.900000	12468.981589	0.374024	0.060437	0.558500	
13.950000	12468.981589	0.375133	0.060551	0.560525	
14.000000	12468.981589	0.376183	0.060649	0.562537	
14.050000	12468.981589	0.377203	0.060733	0.564529	
14.100000	12468.981589	0.378227	0.060811	0.566504	
14.150000	12468.981589	0.379296	0.060890	0.568475	
14.200000	12468.981589	0.380435	0.060978	0.570460	
14.250000	12468.981589	0.381656	0.061080	0.572474	
14.300000	12468.981589	0.382973	0.061202	0.574537	
14.350000	12468.981589	0.384370	0.061342	0.576652	
14.400000	12468.981589	0.385824	0.061495	0.578800	
14.450000	12468.981589	0.387314	0.061656	0.580954	
14.500000	12468.981589	0.388831	0.061820	0.583090	
14.550000	12468.981589	0.390385	0.061986	0.585196	
14.600000	12468.981589	0.391991	0.062154	0.587274	
14.650000	12468.981589	0.393666	0.062327	0.589345	
14.700000	12468.981589	0.395419	0.062507	0.591447	
14.750000	12468.981589	0.397247	0.062696	0.593619	
14.800000	12468.981589	0.399125	0.062893	0.595895	
14.850000	12468.981589	0.401021	0.063096	0.598290	
14.900000	12468.981589	0.402899	0.063301	0.600792	
14.950000	12468.981589	0.404734	0.063504	0.603365	
15.000000	12468.981589	0.406523	0.063704	0.605977	
15.050000	12468.981589	0.408271	0.063899	0.608571	
15.100000	12468.981589	0.409997	0.064090	0.611098	
15.150000	12468.981589	0.411730	0.064279	0.613545	
15.200000	12468.981589	0.413492	0.064470	0.615920	
15.250000	12468.981589	0.415284	0.064661	0.618233	
15.300000	12468.981589	0.417120	0.064858	0.620525	
15.350000	12468.981589	0.418992	0.065060	0.622830	
15.400000	12468.981589	0.420874	0.065266	0.625161	
15.450000	12468.981589	0.422737	0.065474	0.627521	
15.500000	12468.981589	0.424563	0.065681	0.629910	
15.550000	12468.981589	0.426326	0.065881	0.632305	
15.600000	12468.981589	0.428023	0.066073	0.634693	
15.650000	12468.981589	0.429651	0.066252	0.637054	
15.700000	12468.981589	0.431218	0.066419	0.639376	
15.750000	12468.981589	0.432734	0.066573	0.641650	
15.800000	12468.981589	0.434205	0.066715	0.643862	
15.850000	12468.981589	0.435650	0.066848	0.646021	
15.900000	12468.981589	0.437085	0.066979	0.648137	
15.950000	12468.981589	0.438518	0.067110	0.650224	
16.000000	12468.981589	0.439941	0.067242	0.652294	
16.050000	12468.981589	0.441357	0.067378	0.654374	
16.100000	12468.981589	0.442743	0.067514	0.656464	
16.150000	12468.981589	0.444080	0.067646	0.658549	
16.200000	12468.981589	0.445359	0.067769	0.660608	
16.250000	12468.981589	0.446583	0.067882	0.662614	
16.300000	12468.981589	0.447770	0.067986	0.664553	
16.350000	12468.981589	0.448942	0.068081	0.666430	
16.400000	12468.981589	0.450121	0.068172	0.668256	
16.450000	12468.981589	0.451321	0.068260	0.670053	
16.500000	12468.981589	0.452549	0.068350	0.671843	
16.550000	12468.981589	0.453801	0.068443	0.673651	
16.600000	12468.981589	0.455062	0.068538	0.675489	
16.650000	12468.981589	0.456319	0.068635	0.677359	
16.700000	12468.981589	0.457560	0.068731	0.679242	
16.750000	12468.981589	0.458777	0.068825	0.681114	
16.800000	12468.981589	0.459979	0.068916	0.682949	
16.850000	12468.981589	0.461185	0.069006	0.684738	
16.900000	12468.981589	0.462425	0.069097	0.686492	
16.950000	12468.981589	0.463719	0.069193	0.688230	
17.000000	12468.981589	0.465068	0.069293	0.689967	
17.050000	12468.981589	0.466481	0.069400	0.691737	
17.100000	12468.981589	0.467941	0.069513	0.693542	
17.150000	12468.981589	0.469432	0.069632	0.695393	
17.200000	12468.981589	0.470934	0.069755	0.697275	
17.250000	12468.981589	0.472432	0.069880	0.699180	
17.300000	12468.981589	0.473914	0.070004	0.701093	
17.350000	12468.981589	0.475370	0.070127	0.703003	
17.400000	12468.981589	0.476798	0.070245	0.704894	
17.450000	12468.981589	0.478205	0.070360	0.706760	
17.500000	12468.981589	0.479597	0.070470	0.708604	
17.550000	12468.981589	0.480980	0.070577	0.710425	
17.600000	12468.981589	0.482361	0.070683	0.712226	
17.650000	12468.981589	0.483744	0.070789	0.714017	
17.700000	12468.981589	0.485133	0.070898	0.715804	
17.750000	12468.981589	0.486529	0.071010	0.717596	
17.800000	12468.981589	0.487926	0.071126	0.719400	
17.850000	12468.981589	0.489308	0.071242	0.721206	
17.900000	12468.981589	0.490667	0.071356	0.723001	
17.950000	12468.981589	0.491995	0.071467	0.724768	
18.000000	12468.981589	0.493298	0.071574	0.726499	
18.050000	12468.981589	0.494576	0.071676	0.728182	
18.100000	12468.981589	0.495812	0.071774	0.729817	
18.150000	12468.981589	0.496955	0.071870	0.731404	
18.200000	12468.981589	0.498002	0.071962	0.732954	
18.250000	12468.981589	0.498991	0.072049	0.734445	
18.300000	12468.981589	0.499968	0.072130	0.735871	
18.350000	12468.981589	0.500930	0.072207	0.737239	
18.400000	12468.981589	0.501850	0.072281	0.738566	
18.450000	12468.981589	0.502719	0.072352	0.739863	
18.500000	12468.981589	0.503543	0.072421	0.741128	
18.550000	12468.981589	0.504337	0.072490	0.742365	
18.600000	12468.981589	0.505086	0.072557	0.743571	
18.650000	12468.981589	0.505779	0.072623	0.744731	
18.700000	12468.981589	0.506429	0.072685	0.745837	
18.750000	12468.981589	0.507052	0.072745	0.746881	
18.800000	12468.981589	0.507650	0.072800	0.747848	
18.850000	12468.981589	0.508228	0.072851	0.748734	
18.900000	12468.981589	0.508792	0.072899	0.749538	
18.950000	12468.981589	0.509370	0.072946	0.750282	
19.000000	12468.981589	0.509966	0.072994	0.750995	
19.050000	12468.981589	0.510564	0.073046	0.751709	
19.100000	12468.981589	0.511148	0.073101	0.752447	
19.150000	12468.981589	0.511700	0.073155	0.753206	
19.200000	12468.981589	0.512227	0.073208	0.753981	
19.250000	12468.981589	0.512753	0.073255	0.754757	
19.300000	12468.981589	0.513292	0.073299	0.755522	
19.350000	12468.981589	0.513826	0.073341	0.756278	
19.400000	12468.981589	0.514337	0.073380	0.757015	
19.450000	12468.981589	0.514843	0.073420	0.757738	
19.500000	12468.981589	0.515369	0.073460	0.758453	
19.550000	12468.981589	0.515925	0.073502	0.759169	
19.600000	12468.981589	0.516491	0.073545	0.759882	
19.650000	12468.981589	0.517057	0.073588	0.760589	
19.700000	12468.981589	0.517631	0.073632	0.761284	
19.750000	12468.981589	0.518222	0.073675	0.761966	
19.800000	12468.981589	0.518826	0.073718	0.762638	
19.850000	12468.981589	0.519437	0.073762	0.763307	
19.900000	12468.981589	0.520060	0.073808	0.763982	
19.950000	12468.981589	0.520705	0.073856	0.764673	
20.000000	12468.981589	0.521300	0.073897	0.765253	
20.050000	12468.981589	0.521446	0.073872	0.764714	
20.100000	12468.981589	0.521813	0.073878	0.764138	
20.150000	12468.981589	0.522436	0.073926	0.763724	
20.200000	12468.981589	0.523235	0.074001	0.763436	
20.250000	12468.981589	0.524135	0.074090	0.763210	
20.300000	12468.981589	0.525053	0.074179	0.762987	
20.350000	12468.981589	0.525900	0.074259	0.762720	
20.400000	12468.981589	0.526622	0.074325	0.762391	
20.450000	12468.981589	0.527187	0.074372	0.761981	
20.500000	12468.981589	0.527589	0.074396	0.761484	
20.550000	12468.981589	0.527826	0.074399	0.760905	
20.600000	12468.981589	0.527903	0.074381	0.760253	
20.650000	12468.981589	0.527838	0.074346	0.759545	
20.700000	12468.981589	0.527646	0.074295	0.758789	
20.750000	12468.981589	0.527339	0.074229	0.757995	
20.800000	12468.981589	0.526930	0.074151	0.757170	
20.850000	12468.981589	0.526434	0.074062	0.756315	
20.900000	12468.981589	0.525870	0.073964	0.755430	
20.950000	12468.981589	0.525225	0.073854	0.754502	
21.000000	12468.981589	0.524525	0.073737	0.753550	
21.050000	12468.981589	0.523765	0.073613	0.752572	
21.100000	12468.981589	0.522993	0.073489	0.751597	
21.150000	12468.981589	0.522243	0.073368	0.750637	
21.200000	12468.981589	0.521527	0.073252	0.749703	
21.250000	12468.981589	0.520835	0.073140	0.748800	
21.300000	12468.981589	0.520158	0.073033	0.747931	
21.350000	12468.981589	0.519484	0.072927	0.747087	
21.400000	12468.981589	0.518808	0.072822	0.746260	
21.450000	12468.981589	0.518132	0.072716	0.745446	
21.500000	12468.981589	0.517449	0.072607	0.744641	
21.550000	12468.981589	0.516758	0.072498	0.743840	
21.600000	12468.981589	0.516051	0.072385	0.743030	
21.650000	12468.981589	0.515316	0.072268	0.742188	
21.700000	12468.981589	0.514540	0.072142	0.741297	
21.750000	12468.981589	0.513755	0.072014	0.740376	
21.800000	12468.981589	0.512997	0.071889	0.739448	
21.850000	12468.981589	0.512266	0.071767	0.738521	
21.900000	12468.981589	0.511556	0.071648	0.737588	
21.950000	12468.981589	0.510860	0.071531	0.736647	
22.000000	12468.981589	0.510181	0.071415	0.735698	
22.050000	12468.981589	0.509518	0.071300	0.734743	
22.100000	12468.981589	0.508868	0.071187	0.733784	
22.150000	12468.981589	0.508234	0.071075	0.732824	
22.200000	12468.981589	0.507617	0.070965	0.731862	
22.250000	12468.981589	0.507017	0.070856	0.730893	
22.300000	12468.981589	0.506437	0.070749	0.729920	
22.350000	12468.981589	0.505885	0.070646	0.728952	
22.400000	12468.981589	0.505343	0.070544	0.727977	
22.450000	12468.981589	0.504812	0.070444	0.726998	
22.500000	12468.981589	0.504301	0.070348	0.726021	
22.550000	12468.981589	0.503813	0.070256	0.725049	
22.600000	12468.981589	0.503342	0.070166	0.724080	
22.650000	12468.981589	0.502884	0.070080	0.723121	
22.700000	12468.981589	0.502433	0.069996	0.722170	
22.750000	12468.981589	0.501982	0.069913	0.721223	
22.800000	12468.981589	0.501532	0.069832	0.720283	
22.850000	12468.981589	0.501083	0.069751	0.719350	
22.900000	12468.981589	0.500636	0.069672	0.718427	
22.950000	12468.981589	0.500191	0.069595	0.717517	
23.000000	12468.981589	0.499749	0.069520	0.716622	
23.050000	12468.981589	0.499310	0.069446	0.715746	
23.100000	12468.981589	0.498876	0.069375	0.714890	
23.150000	12468.981589	0.498445	0.069305	0.714053	
23.200000	12468.981589	0.498013	0.069236	0.713235	
23.250000	12468.981589	0.497572	0.069167	0.712430	
23.300000	12468.981589	0.497121	0.069099	0.711638	
23.350000	12468.981589	0.496661	0.069031	0.710857	
23.400000	12468.981589	0.496188	0.068963	0.710089	
23.450000	12468.981589	0.495701	0.068894	0.709331	
23.500000	12468.981589	0.495200	0.068825	0.708591	
23.550000	12468.981589	0.494685	0.068756	0.707874	
23.600000	12468.981589	0.494154	0.068687	0.707178	
23.650000	12468.981589	0.493608	0.068616	0.706505	
23.700000	12468.981589	0.493043	0.068544	0.705848	
23.750000	12468.981589	0.492468	0.068472	0.705212	
23.800000	12468.981589	0.491879	0.068397	0.704588	
23.850000	12468.981589	0.491277	0.068322	0.703970	
23.900000	12468.981589	0.490666	0.068244	0.703355	
23.950000	12468.981589	0.490051	0.068166	0.702739	
24.000000	12468.981589	0.489433	0.068086	0.702123	
24.050000	12468.981589	0.488810	0.068006	0.701501	
24.100000	12468.981589	0.488187	0.067925	0.700879	
24.150000	12468.981589	0.487563	0.067844	0.700255	
24.200000	12468.981589	0.486943	0.067762	0.699633	
24.250000	12468.981589	0.486329	0.067682	0.699016	
24.300000	12468.981589	0.485727	0.067602	0.698407	
24.350000	12468.981589	0.485141	0.067524	0.697811	
24.400000	12468.981589	0.484571	0.067447	0.697226	
24.450000	12468.981589	0.484020	0.067372	0.696649	
24.500000	12468.981589	0.483492	0.067299	0.696082	
24.550000	12468.981589	0.482989	0.067228	0.695519	
24.600000	12468.981589	0.482511	0.067159	0.694961	
24.650000	12468.981589	0.482056	0.067092	0.694403	
24.700000	12468.981589	0.481628	0.067028	0.693845	
24.750000	12468.981589	0.481224	0.066966	0.693285	
24.800000	12468.981589	0.480846	0.066908	0.692727	
24.850000	12468.981589	0.480491	0.066852	0.692172	
24.900000	12468.981589	0.480156	0.066798	0.691620	
24.950000	12468.981589	0.479840	0.066748	0.691072	
25.000000	12468.981589	0.479542	0.066699	0.690526	
25.050000	12468.981589	0.479261	0.066652	0.689983	
25.100000	12468.981589	0.478997	0.066608	0.689442	
25.150000	12468.981589	0.478749	0.066565	0.688903	
25.200000	12468.981589	0.478518	0.066525	0.688367	
25.250000	12468.981589	0.478304	0.066487	0.687834	
25.300000	12468.981589	0.478107	0.066451	0.687305	
25.350000	12468.981589	0.477926	0.066418	0.686781	
